current,-200,-175,-150,-125,-100,-75,-50,-25,0,25,50,75,100,125,150,175
-0.21,-5.1568023681897825,-4.946265434394205,-4.645127481597097,-4.495639432068897,-4.437344778989206,-4.375060758233598,-4.162921547773717,-3.9711673795301845,-3.8830743307858087,-3.8869082677546274,-3.978241720722759,-4.100170942392008,-4.246278079542788,-4.331587045026839,-4.533019009013497,-4.65019486208761
-0.2085,-5.042295992995668,-4.897995196023313,-4.596822887555521,-4.448176389893295,-4.389314528390986,-4.325892890307425,-4.1149482329461415,-3.9233334680766845,-3.834779910559302,-3.838230168674132,-3.9289151510227946,-4.049907293183622,-4.193546529887042,-4.278025852933597,-4.473153470637359,-4.584871765360422
-0.207,-5.0223365629154895,-4.849677939725082,-4.548408552005873,-4.400741040136063,-4.341126848982666,-4.276674129954944,-4.066633263753341,-3.8752637556173353,-3.786479278988284,-3.78940728168862,-3.8794094305501505,-3.9995204010322145,-4.141238056911853,-4.224495944336669,-4.4140038540791995,-4.521454723882706
-0.20550000000000002,-5.075552756790904,-4.801435358507172,-4.500232903397683,-4.353317724285829,-4.292897711014658,-4.227536106625133,-4.018078388257223,-3.8269511548588615,-3.7374915659328343,-3.7399945327178257,-3.829588052051022,-3.9484474189230205,-4.088427022127373,-4.171015279459994,-4.355659042943968,-4.458616436149177
-0.20400000000000001,-4.973607005816333,-4.753357269223507,-4.451855085889729,-4.305574279377441,-4.244479544791197,-4.178029472572531,-3.9696434315513387,-3.7784446009126658,-3.6882471955422176,-3.690338314996844,-3.7793425023481393,-3.89758543275458,-4.035683795040153,-4.117371664083597,-4.2972965287008815,-4.397618671194942
-0.2025,-4.820349151065661,-4.705215502392137,-4.403570336522419,-4.257967870601503,-4.195924932121313,-4.128549620847322,-3.9208589107901166,-3.7293125807680108,-3.638569544396743,-3.6400510411998734,-3.7288653460834995,-3.8464354889391714,-3.982888086980909,-4.063761492663812,-4.239636558559795,-4.337473874191888
-0.201,-4.794246707294672,-4.657141659587364,-4.35512518147439,-4.210251720626043,-4.1473166922466165,-4.07892945303057,-3.8716968765714617,-3.679956459743296,-3.5880923627829535,-3.589529449029286,-3.6777434889995266,-3.7948669894659686,-3.92976442091429,-4.010194307248097,-4.181946213968333,-4.277937330126871
-0.1995,-4.738007473972707,-4.608802222252207,-4.3067838203641555,-4.162287654450271,-4.098498300540172,-4.02892424677475,-3.8222982726991477,-3.6301073756753506,-3.5374165388634418,-3.5382390285853216,-3.6262825978445283,-3.7429315010666855,-3.876652010820567,-3.9564824842135913,-4.125061045549096,-4.2189400359094655
-0.198,-4.7064266525247875,-4.560555516010948,-4.258358410536554,-4.114156926268193,-4.049569850687038,-3.9787670257932777,-3.772650963073537,-3.5799372509599663,-3.4862952310456503,-3.486474251046041,-3.574324156611699,-3.6905920509021053,-3.823382871829318,-3.9027445951473445,-4.068342652146762,-4.160895276609559
-0.1965,-4.6807876437932245,-4.51206404027253,-4.210126253246422,-4.066029190788941,-4.000345643966622,-3.9287969097208753,-3.722875119782083,-3.5290239505322933,-3.434302375767153,-3.434125883443242,-3.521733826366289,-3.6382137777965062,-3.769854178198257,-3.8486342101418267,-4.01154344291358,-4.102912329548392
-0.195,-4.602723703470621,-4.463609245342723,-4.161549241190324,-4.017672560678446,-3.951090165453545,-3.8783335938644896,-3.6727117386272896,-3.4775025213463366,-3.381649385595069,-3.3806424666274935,-3.4686142143427463,-3.584756566539525,-3.716093398261197,-3.794513686832073,-3.9548763049133364,-4.0454434864655635
-0.1935,-4.505926635015603,-4.415172500172874,-4.112840201973924,-3.969181609237177,-3.9015383213457655,-3.8276081814956946,-3.621824508829014,-3.425573351737821,-3.3282198395639186,-3.326697493052354,-3.414473787231746,-3.5310583090466525,-3.661712594045155,-3.739969707507753,-3.898200498057333,-3.9881535679809095
-0.192,-4.47924054168791,-4.366401834527718,-4.064405807366193,-3.9205303149337216,-3.85171264946832,-3.776633353248661,-3.5706866844239022,-3.372604620462208,-3.2738829806888363,-3.271838484900191,-3.3597663595959633,-3.476658563644805,-3.6072248888626404,-3.6851484468890794,-3.8418153589569513,-3.9311611961197612
-0.1905,-4.477449083043242,-4.317524892258116,-4.015434831267399,-3.8716098778788406,-3.8017408103191452,-3.7255804728844066,-3.5191637310737347,-3.3191440113498687,-3.2185229901256673,-3.2159667859109438,-3.3041347993164276,-3.421668317275485,-3.552055759815602,-3.630238016394973,-3.784892656603609,-3.8743734862765873
-0.189,-4.382802019146036,-4.268705507791421,-3.966508818128377,-3.8226886797108026,-3.751561831354012,-3.6740372831940205,-3.466947144972658,-3.2625421920249287,-2.430456949442697,-2.8190308210200725,-3.247466311439008,-3.36572970411231,-3.4962531788929683,-3.574612270089491,-3.728305133649197,-3.8177834308682432
