current,-600,-575,-550,-525,-500,-475,-450,-425,-400,-375,-350,-325,-300,-275,-250,-225,-200,-175,-150,-125,-100,-75,-50,-25,0,25,50,75,100,125,150,175,200,225,250,275,300,325,350,375,400,425,450,475,500,525,550,575,600
-0.123,-3.6282195325679703,-3.466882004556439,-3.4228540871243878,-3.296839741154907,-3.2554878136362246,-3.2078381791003707,-3.082419506026327,-2.980962671255636,-1.1197221815399794,-0.8807137044399609,-0.5476751956353344,-0.2321623268620627,-0.2006747577340036,-0.1411473731860286,-0.1353539471548671,-0.0664062662487578,-0.0336531193613941,-0.000367282726197,-0.0002461812416596,-0.0001514582734699,-0.0001189280231038,-3.410257542902619e-05,-2.6747278850348315e-06,-2.157047818030986e-06,-2.0507191281449333e-06,-2.329452922807533e-06,-3.1434207783539107e-06,-2.624881659700937e-05,-8.490548026273094e-05,-0.000134631498578,-0.0001908904215822,-0.0002456059007981,-0.0003618145935951,-0.006885131560203,-0.0083441612872554,-0.001207560136938,-0.0778793661067474,-0.116958870486455,-0.155726141084724,-0.2014086352799211,-0.7632377289000898,-2.9403391983354017,-3.094859285498444,-3.2496417138524207,-3.379201172327774,-3.469508896035184,-3.544946989301974,-3.664606139886688,-3.765369464337502
-0.1215,-3.5434651774875183,-3.416670552591917,-3.3627334246521565,-3.327220055954392,-3.2796170476139856,-3.07921828118373,-3.0090384610420084,-1.8271602442986,-1.061419924928195,-0.7353118912602052,-0.4320557020007165,-0.2173815865879409,-0.1423885594088824,-0.1388379652083889,-0.1340863268178347,-0.0102238225538376,0.004704674928732,-0.0003599976150363,-0.0002433574646278,-0.0001513894872108,-0.0001179933661555,-3.39678069707695e-05,-2.6441027344380784e-06,-2.131320431146143e-06,-2.0253278240900053e-06,-2.299498425320838e-06,-3.101292565575938e-06,-2.615220611717837e-05,-8.476285697637653e-05,-0.0001338205586496,-0.0001908626563637,-0.0002460480360846,-0.0003589226077046,0.0074267367876695,-0.003058833396409,-0.014448954471781,-0.0355094124224671,-0.1141293709616815,-0.1404111177953957,-0.2852509247648079,-0.5136099900741202,-1.810024860779772,-3.0369724851939397,-3.15894024406412,-3.272164590686648,-3.409079257082204,-3.4812397450728407,-3.61545365047408,-3.697818065256
-0.12,-3.515173937136641,-3.395576780145754,-3.321321149362495,-3.236215785293725,-3.1701806179137915,-3.023946470198704,-2.9707881394518205,-1.3184675065617697,-0.9290344242883192,-0.6942189801916263,-0.3932665630506908,-0.207984006860899,-0.1001776540806326,-0.1379960606565124,-0.0303182474247922,0.0104419218132001,-0.0278023734282609,-0.0003528635573889,-0.0002408287930515,-0.0001514143893389,-0.0001168832364883,-3.383559083974852e-05,-2.613441920930066e-06,-2.1055851174465112e-06,-1.999952900104179e-06,-2.269590002984905e-06,-3.0592478075143736e-06,-2.6104117578174044e-05,-8.475120328598397e-05,-0.0001331091597336,-0.0001905740640469,-0.0002457950912834,-0.0003566250909876,0.0004197030743675,-0.0121044037593185,-0.0034812763278351,-0.0462574720645847,-0.0930636080883633,-0.1810280025267892,-0.2276422833571928,-0.3186502990589794,-1.2749773972643867,-2.9729707305969697,-3.114244798708096,-3.209171387984464,-3.3492003736596745,-3.436955254314154,-3.557805016885592,-3.639292331836096
-0.1185,-3.455777017733334,-3.320024814899233,-3.24372506494528,-3.2089968941420537,-3.114833193847747,-3.0887361079915814,-2.941092594987071,-1.149385295183258,-0.8153771735869402,-0.5644724694101939,-0.4079986093861439,-0.1824809200513796,-0.1368291288676959,-0.0922439714087458,-0.0033748455517395,0.0008291795286874,-0.0037557263311085,-0.0003463124518124,-0.0002383330626416,-0.0001515369239619,-0.0001159460721863,-3.370556141971188e-05,-2.5827441804063992e-06,-2.0798414486870657e-06,-1.974592651117968e-06,-2.2397263637432066e-06,-3.0173114566209107e-06,-2.605813817658234e-05,-8.473636632940017e-05,-0.0001329885670835,-0.0001900864094534,-0.000245318554402,-0.000355068203941,-0.0001994550257758,0.0032601467015602,0.0002761445938877,-0.0033263770272218,-0.0885874768877373,-0.1569960035972613,-0.154476131371507,-0.2785782746682361,-1.0248438913810765,-2.8981407660205694,-3.078260608042692,-3.183524871055893,-3.283821128765294,-3.3828207277724687,-3.5065518503633357,-3.5921291419637686
-0.117,-3.396419936967748,-3.328964570357529,-3.221587611676012,-3.208343731238818,-3.0995102828683208,-2.962444489591644,-2.990845717609127,-1.0117189518240954,-0.6744928980488947,-0.4747629230485701,-0.3865546594322136,-0.1238111236549224,-0.1508144210603463,-0.1190558401657983,-0.0076620647176084,-0.0018089990879179,0.0060725486049139,-0.0003397860653077,-0.0002362252886983,-0.0001514692196664,-0.0001149986152499,-3.357751076641754e-05,-2.5520084093303778e-06,-2.054089043914373e-06,-1.949246759025441e-06,-2.209908846736123e-06,-2.9754826806695948e-06,-2.601238049387421e-05,-8.459789543103846e-05,-0.0001327564245886,-0.0001894329561255,-0.0002439372795742,-0.0003538020767279,-0.0003526291389604,0.0027278176275314,-0.0051877148562088,0.0040357720583493,-0.0278766659642202,-0.0854255789796966,-0.1132838758449515,-0.3214367002925889,-0.8539341796879811,-2.814963967780221,-2.9814947130954037,-3.078691371593772,-3.265118121015587,-3.3422958765638984,-3.429517059050004,-3.513316803722326
-0.1155,-3.3433078404412733,-3.2247591152167785,-3.198996736643532,-3.119938094746765,-2.983124675597313,-2.886222087903045,-1.5140231712811112,-0.9567186703735636,-0.6798865319242273,-0.4642702207291406,-0.283407028341153,-0.1398616414512174,-0.1392043304968152,-0.0493527584232781,0.0061306852139295,-0.0061081675733846,0.0002284256468977,-0.0003333956224431,-0.0002338845683255,-0.0001514733329112,-0.0001140284984003,-3.345126320645798e-05,-2.5212336396456007e-06,-2.028326514730919e-06,-1.9239149161945154e-06,-2.180136084784514e-06,-2.9337872443944388e-06,-2.592469505456111e-05,-8.457673065724521e-05,-0.0001325456578555,-0.0001884479546646,-0.0002428318007965,-0.0003520083874279,-0.000464330315142,-0.0018578184279938,-0.0055042512456353,0.0017815020309376,-0.0633837243858698,-0.1161717137057319,-0.2184108354008927,-0.25183779259783,-0.6618832933472254,-1.502875210477361,-2.926486638637158,-3.031225764915505,-3.1477233393674298,-3.2843508671687967,-3.3611940299961174,-3.4773451007776077
-0.114,-3.261461226703567,-3.18451244455848,-3.1185014353133584,-3.0160402064032,-2.9296152612037565,-2.919644035232634,-1.3130778388157194,-0.8296294298168758,-0.5775959234523478,-0.5687267446819414,-0.2250859251203974,-0.1011577485241252,-0.1727033854749749,-0.0597687018588041,0.0156741804294527,-0.0027131519533599,-0.0002202172373861,-0.0003273822154576,-0.00023173094215,-0.0001512696085595,-0.000112890591119,-3.332664897417257e-05,-2.4904075728977764e-06,-2.00255571358806e-06,-1.8985962291150011e-06,-2.150407198264667e-06,-2.892171441392015e-06,-2.5885148301177345e-05,-8.442384383539662e-05,-0.0001322112571371,-0.0001875104118293,-0.0002415671657714,-0.0003505841381688,-0.0001796093445076,0.0028165561815202,-0.0050098692694521,-0.0049075944295032,-0.063017580616234,-0.0901062775287949,-0.1923595588177284,-0.2373804867219461,-0.3861993631216314,-1.2072806465687598,-2.9114307210206465,-2.966245666435475,-3.131061710476183,-3.231364708944846,-3.3285328195766466,-3.431931975011121
-0.1125,-3.232382848485864,-3.1239901478088883,-3.062667435724788,-3.0009646380335377,-2.911511831867358,-2.822800916049627,-1.087010561670984,-0.7383977442959332,-0.6310910203407741,-0.4092399508105698,-0.1815688406855122,-0.130484713694367,-0.1241000192156826,0.0052513711361203,-0.0005005428885019,-0.0011887905660266,-0.0006390302079037,-0.0003215973352755,-0.0002297812501656,-0.0001511337230702,-0.0001119250568206,-3.320349516559385e-05,-2.4595529503785533e-06,-1.97677517937868e-06,-1.8732917223930997e-06,-2.120722902148305e-06,-2.8506609521398963e-06,-2.58474854687041e-05,-8.439563136852581e-05,-0.0001316860290121,-0.0001866138502174,-0.0002398083632505,-0.0003493547175701,0.0038042474859046,0.0009457317970161,0.0059481660927262,0.0006223717499217,-0.0398058730439809,-0.0944041884979489,-0.1068509394422447,-0.2143413600220425,-0.3445361931317665,-0.9810786582018884,-2.8003530421816936,-2.90414427450894,-3.058860001535672,-3.184047601535372,-3.2663849238241784,-3.3672934497714007
-0.111,-3.1563568966888327,-3.086416632579298,-3.060075785254656,-2.892676527740233,-2.866344908308116,-2.7145252895841296,-1.0194148868942925,-0.726715177662603,-0.5395371937907514,-0.2915940439749554,-0.1497614895458835,-0.1542492689224431,-0.1329899723335369,-0.0023758609010738,-0.0035542171444896,0.0026958217634769,-0.002432449931653,-0.0003160584463372,-0.0002277499725269,-0.0001508349526436,-0.0001109642411429,-3.308162654715893e-05,-2.4286568655033894e-06,-1.950984632580692e-06,-1.8480004610124656e-06,-2.0910822607755203e-06,-2.80928162588796e-06,-2.580998051637341e-05,-8.434603320262185e-05,-0.0001311896445527,-0.0001854210738847,-0.0002380402139017,-0.0003474775534562,0.0033915182972002,-0.0062080145641993,0.0018595332312199,0.002895288507294,-0.0365558276379974,-0.0859252070058156,-0.1216686817060523,-0.267523035141985,-0.290304247316753,-0.7582670978844934,-2.69618672198531,-2.840675309986163,-3.021730246387209,-3.1351512481162973,-3.2208738202029084,-3.3150843651609256
-0.1095,-3.117371957943164,-3.083055803948888,-2.9490836449837605,-2.9168997817690787,-2.8165609272002388,-1.523096217635245,-0.8701166022257751,-0.6570844769926822,-0.4865733193467531,-0.2856285239606488,-0.1594457418614552,-0.1296390550901877,-0.1439209017361436,-0.0025450485399565,0.0084065154475446,7.589097703316083e-05,0.0088951124105295,-0.0003107778250269,-0.0002256442582866,-0.000150672144752,-0.0001101523641791,-3.29608801625191e-05,-2.3977186767713924e-06,-1.9251831426223857e-06,-1.8227222062776864e-06,-2.061484659582217e-06,-2.767979827849615e-06,-2.573023132180673e-05,-8.416242277656546e-05,-0.0001307725752252,-0.0001844798263946,-0.0002364920975997,-0.0003460261832617,0.0004767673412981,-0.0008060574176159,-0.0017579952298172,-0.0004548707461722,-0.0057760595889722,-0.0238580993458909,-0.1102805614067235,-0.1435938008986717,-0.2894502137953545,-0.6077492587178672,-1.5040116325650543,-2.7955080725929045,-2.9334714094219434,-3.087492256796773,-3.1613855684072645,-3.251229626661908
-0.108,-3.11035791278777,-2.99324904141079,-2.9208786354643967,-2.8778457551096674,-2.7754049263096974,-1.2060882808896742,-0.8113104100656086,-0.572753332404208,-0.4313476072171383,-0.220220538764089,-0.1476401706753113,-0.1517043661822469,0.0021535815302834,0.0001167204129,-0.0013106661418258,-0.0008748062384341,0.0005438779578909,-0.0003057629238445,-0.0002237249675996,-0.0001503932906118,-0.0001091567504994,-3.2841080062692986e-05,-2.3667377927976937e-06,-1.899371847619462e-06,-1.797456360656702e-06,-2.0319303963873318e-06,-2.726781405567476e-06,-2.5698462333254933e-05,-8.411227896128399e-05,-0.0001302375870344,-0.0001831883397116,-0.000234595981841,-0.0003447734352863,-1.328218943236873e-05,-0.0005524486186182,0.0008362060189597,0.0023391943083617,-0.0013040851640983,-0.0683365321834824,-0.0903390674716951,-0.154530678579513,-0.2717018740610046,-0.4092850235988014,-1.1552241730952135,-2.775887585881537,-2.857333821032629,-2.9947365211224533,-3.1201715585379777,-3.187603658320274
-0.1065,-3.0103802693554407,-2.9790992434750136,-2.8513649721620307,-2.7953465312118597,-2.6893797039893976,-1.0836803350903674,-0.7733943116490241,-0.5379559982347251,-0.3430175070194345,-0.2096083057400375,-0.1475138114851593,0.0090118903582742,0.006621469294032,-0.0026511453494597,-0.0055117043626503,-0.0045572590823193,0.000100264741822,-0.0003010129272812,-0.0002216783262623,-0.000150035430082,-0.000108168654887,-3.2721967153668323e-05,-2.3357052831081667e-06,-1.87354976897746e-06,-1.7722034869943393e-06,-2.002418820718264e-06,-2.68571193613688e-06,-2.566655804227703e-05,-8.395378544325167e-05,-0.0001298136693328,-0.0001819008281947,-0.0002327108812988,-0.0003448229185123,-0.0001869724782855,-0.0004823376365034,0.0021129601148365,-0.0005930737347244,-0.0038941898099447,-0.0648912091282713,-0.1439142210682386,-0.2227119509723472,-0.2174640021801498,-0.3479514335910807,-1.0367828776453791,-2.7332884378054327,-2.802798346097456,-2.9434914431440657,-3.05607421197922,-3.1402278152539007
-0.105,-2.9497086349899475,-2.8973549476057334,-2.8062918846822904,-2.756824321021412,-2.5713771078250343,-0.9319428400733892,-0.6617470328214705,-0.4763887367316538,-0.3224548854932559,-0.1749958857622311,-0.1144237502381306,0.0041424322163975,0.0003965978346541,-0.0011952673471539,-0.0029300328420734,-0.0022324181967481,-3.624995188468677e-05,-0.0002964945437209,-0.0002199395323336,-0.0001496310125637,-0.0001072339892729,-3.2600487738892744e-05,-2.3046378594790257e-06,-1.8477161901637865e-06,-1.746962956676608e-06,-1.9729494777267e-06,-2.644718366789276e-06,-2.5592652192942652e-05,-8.379037193053986e-05,-0.0001294041200601,-0.0001809129741588,-0.0002306495383425,-0.0003485153166648,-0.0002671830805694,-0.000380307027415,-0.0261169062958388,-0.0045846036876577,-0.0056129833207724,-0.0282088086121406,-0.0502948359303928,-0.1533457283089964,-0.1739951109039172,-0.3090008090502808,-0.8816135993639113,-2.586232356522645,-2.752255448192187,-2.896422241586399,-3.0067691577310818,-3.0784778486040887
-0.1035,-2.902924425426944,-2.8708377859526952,-2.804301200094861,-2.6683871363309093,-1.4324371396770414,-0.8609400706060417,-0.6521848200515222,-0.4572520668557875,-0.3173721388387747,-0.1727425696621544,-0.1299809335905415,-0.0032900544980555,0.0145921793867715,-0.0008847384724536,0.0087643616729372,-0.0010153708034138,-0.0001022928412243,-0.0002918608441533,-0.000218001188909,-0.0001492126905521,-0.0001063859624802,-3.242720852720164e-05,-2.273526165045601e-06,-1.8218718952429664e-06,-1.7217343028441942e-06,-1.943522395759085e-06,-2.603852212027467e-06,-2.556469836479233e-05,-8.37312479163814e-05,-0.0001288110897998,-0.0001798967973532,-0.0002290295295696,-0.0003585692483006,-0.0003135703662916,-7.886968717322889e-05,-0.000435320517911,0.0036152355001718,0.0002558609228887,0.0011372994165986,-0.0340939770643206,-0.1713368218206792,-0.2046202463838162,-0.193707962836137,-0.6239946780091785,-1.372361342691824,-2.706499448624186,-2.8507460854219038,-2.9377882535709454,-3.0257140521201142
-0.102,-2.8734774789457567,-2.765557976868166,-2.72083684970628,-2.6696372057709565,-1.2118400167346468,-0.7789661477680953,-0.5197426978090149,-0.455487377709024,-0.2558731938178051,-0.1524878824158525,-0.030852574472391,-0.0574877406214993,-0.1197822118559227,-0.0007585927755331,-0.0005697187661003,-0.0024719187449101,-0.0001403378566555,-0.0002879840560299,-0.0002158882606529,-0.0001488477569265,-0.0001055568652173,-3.2310355315728175e-05,-2.2423627881290404e-06,-1.796016132992549e-06,-1.6965178699585225e-06,-1.914137098724633e-06,-2.563061064313972e-06,-2.5494342981081108e-05,-8.351691923149387e-05,-0.0001284604052288,-0.0001785926264659,-0.0002270462579112,-0.0003732394495511,-0.000334676993259,0.0016363376751535,-0.0004940065986613,-0.0004852834135117,0.0001581818373926,-0.0122554095629297,-0.0659691028106945,-0.1192573526280295,-0.2146368709352661,-0.3012894410515211,-0.4810872880243926,-1.1197853608649952,-2.604302093724852,-2.7901261001330893,-2.8997553454791265,-2.986389238280564
-0.1005,-2.7846917961587465,-2.761578548317748,-2.6548882239571414,-2.560051210619312,-1.0140228525861708,-0.7275194921953384,-0.5570210278933739,-0.3184171241247674,-0.2473874804408633,-0.1487548717404166,-0.0895300488640995,-0.1126277239776488,-0.0638659181399052,-0.0006866068399667,-0.004844916759757,0.0078774259744457,-0.0001651390665715,-0.0002839180482528,-0.0002138913828477,-0.0001483657743234,-0.00010456506658,-3.2193928109567195e-05,-2.2111615736469358e-06,-1.7701483213959335e-06,-1.671313170571115e-06,-1.884793249329065e-06,-2.5223702803204397e-06,-2.546996348582989e-05,-8.328782384395333e-05,-0.0001279394478101,-0.0001776036858378,-0.0002254249632041,-0.0003895279779147,-0.0003449733005325,0.0033156869003192,-0.0005719530964451,0.0047186740643747,0.0004605475414939,-0.0150772119877629,0.0042847459965357,-0.1025340270643915,-0.2135077587184166,-0.2352155058427835,-0.3036553320925976,-0.9711068766523628,-2.625831287380641,-2.7249699879591383,-2.8142403789214407,-2.925302905845599
-0.099,-2.789628730324262,-2.674048491903739,-2.5952598919747536,-2.4921901319296635,-0.8948390298780935,-0.6961004457404132,-0.4760713483496457,-0.3143282554997883,-0.1473018708778266,-0.1361060153092742,-0.1096857985508281,-0.1238566295952971,-0.0540045112314421,-0.000642611744839,-0.0025036126404638,0.0003811805621318,-0.0001806608915887,-0.0002800843885369,-0.0002119694325361,-0.0001480129362457,-0.0001037391794099,-3.2077670016417387e-05,-2.179914744796992e-06,-1.744269007872485e-06,-1.6461198244333106e-06,-1.855490690967517e-06,-2.481804791324482e-06,-2.540319709348782e-05,-8.31535904189841e-05,-0.0001276635473628,-0.0001766041467057,-0.0002234579544172,-0.0003895619104238,-0.0003515450845764,0.0005693233055844,-0.0006013687757669,-0.0108702189675739,0.0093588957282445,-0.0293777991822317,-0.0006914258583449,-0.1665330882669143,-0.1950978096479756,-0.2601583782851783,-0.3559502515193211,-0.7853867168147165,-2.586536339092588,-2.6316574439501794,-2.7918934694002524,-2.8876251345611945
-0.0975,-2.730506144041096,-2.6481932913009305,-2.566611727956422,-1.3843192960220414,-0.8598371566913772,-0.6060514320130589,-0.4304979525062434,-0.3273070329883983,-0.1758708733720843,-0.1408014413379866,-0.1107766928109134,-0.0812230614999078,-0.0507463462191204,-0.0006018416246313,0.0069155981032403,-0.0001012690091493,-0.0001908375054996,-0.0002760884109952,-0.0002096986161042,-0.0001474912793496,-0.0001029101091002,-3.195869698864587e-05,-2.148616147843976e-06,-1.7183775866277617e-06,-1.6209380284883474e-06,-1.826229061550978e-06,-2.4413130137781017e-06,-2.5383934032355855e-05,-8.286562299256842e-05,-0.0001272046916607,-0.0001753365710448,-0.0002218585141351,-0.0003408682053474,-0.0003685063259482,0.0001863815404722,-0.0006099702116369,0.0068686212081426,-0.0056562278127683,-0.004992076736578,-0.0079760626569654,-0.0916138974278203,-0.1511386132467391,-0.2458373358062877,-0.3156525044167096,-0.5781042041452388,-1.4463522618516595,-2.603381428118444,-2.6970792437101725,-2.809068182161857
-0.096,-2.653877833619669,-2.5782041886159788,-2.5210455620200425,-1.0972162289906051,-0.8078384932994447,-0.6013945422563548,-0.399086730551802,-0.2147830335316914,-0.1913933607158794,-0.1266328957618811,-0.0238827226342562,-0.0260763694153751,-0.0085184585245736,-0.0005690163404482,0.0001971369820574,-0.0002534133896693,-0.0001983835716166,-0.0002727676367912,-0.0002077226819007,-0.0001472117310414,-0.0001020795983554,-3.178811084016089e-05,-2.117277206310021e-06,-1.692473571446715e-06,-1.5957673879001544e-06,-1.797008116181825e-06,-2.4009450007737963e-06,-2.536447332177983e-05,-8.267927566312412e-05,-0.0001268571778924,-0.0001743955042891,-0.0002199286912973,-0.0002571548010996,-0.0004295459625044,-0.000260127646777,-0.0006150031348873,-0.0013874498477037,-0.005623319650303,0.0023510411203796,0.0039291737846822,-0.0793673739747317,-0.1782102138753875,-0.1991569594099045,-0.2628917273549635,-0.4916061814695684,-1.1264709477670205,-2.52501388925525,-2.651216363853671,-2.7530604340747065
-0.0945,-2.655346095244321,-2.5778001330188944,-2.4653182420888826,-0.9592000804168946,-0.6946911719398914,-0.4989322400952792,-0.3367125687464076,-0.1609049185852119,-0.0839581811650188,-0.1076340316743101,-0.0571537923509065,-0.00243874608872,0.0038898155313569,-0.0005423018956741,-0.0001915811344405,-0.0003225668730207,-0.0002044358015169,-0.0002696161748995,-0.0002054388064003,-0.0001471192242297,-0.0001012518022238,-3.1672821110760654e-05,-2.085891445755109e-06,-1.666557340485666e-06,-1.5706075819589011e-06,-1.76782758493211e-06,-2.360649970354894e-06,-2.530243745199428e-05,-8.247204275455224e-05,-0.000126716837007,-0.0001734755572043,-0.0002183913622968,0.0002163110924445,-0.000564321782647,-0.0007234783040271,-0.0006245925269604,-0.0071187218336785,-0.0001164549538786,-0.00762905573332,-0.0062249044578483,-0.0288534777737647,-0.1622099992392079,-0.2249036054719787,-0.2611768949360572,-0.373151236070931,-0.9423252088229536,-2.472651713098013,-2.576055626254033,-2.736736352772795
-0.093,-2.555421543241092,-2.492873669727135,-2.4626997757211875,-0.9115513539069252,-0.6520904034408506,-0.4448636623406216,-0.3081756053250956,-0.198905767052127,-0.0581003675193434,-0.0901693764703392,-0.0523851250831426,0.0057879718360468,-0.006790536921656,-0.0005193297794813,-0.0003001857653876,-0.0003575761657094,-0.0002101969192194,-0.0002662553597061,-0.0002033089268352,-0.0001471717718245,-0.0001004455394261,-3.155469230150013e-05,-2.054453788222309e-06,-1.6406283887449814e-06,-1.5454587066468738e-06,-1.7386871548108172e-06,-2.320477186115301e-06,-2.5286056953972783e-05,-8.216351249026834e-05,-0.0001265072095127,-0.0001725800168863,-0.000216845183717,0.0059969074247983,0.0031400656107395,0.0066202493321138,-0.0006580422176501,-0.0009657540763473,-0.0048202348062254,-0.0009132456793426,0.002474061174937,-0.0696988325617423,-0.0721017775129249,-0.1871479652395145,-0.2668426567658187,-0.3341203023657679,-0.7599550133664149,-2.437730771732588,-2.545144261495756,-2.6662340834900293
-0.0915,-2.5290322101502727,-2.446657787929413,-1.4728576881439874,-0.8252403380022171,-0.5777358097773868,-0.4390500850348909,-0.2498393428710263,-0.1941792066097041,-0.1419226416524188,-0.0610237876894539,-0.0086785412624134,-0.0026834926647306,0.0069946717575536,-0.0004992414524669,-0.0003432360253733,-0.000376982486341,-0.0002147326227969,-0.0002635123525452,-0.0002010892757688,-0.0001471524158793,-9.970011133176974e-05,-3.1385224901388425e-05,-2.022973558209878e-06,-1.614686296099582e-06,-1.5203204289810885e-06,-1.7095866272612565e-06,-2.2803765897153463e-06,-2.5227069338550947e-05,-8.194867919897055e-05,-0.0001262124364069,-0.0001717129480268,-0.0002149797769303,0.0011523718908562,0.0025156381264621,0.0008791294490553,-0.0007507598022231,0.0060476983364733,0.0075421101466799,-0.0016119220693474,0.0039684029527381,-0.0280606502972011,-0.1219212334078403,-0.1534803065231177,-0.2096441273592217,-0.279561391409124,-0.6561092706572419,-1.6451277608024026,-2.497628628699757,-2.584059069569205
-0.09,-2.4459606826256555,-2.379612180877482,-1.07919467072266,-0.7086946361906888,-0.5300889812159458,-0.3669592040292141,-0.2602165356534189,-0.197797582083647,-0.0749915961232751,-0.0757272244347308,-0.0238093937492189,-0.0051158256520352,-0.0024370710040259,-0.0004819059714775,-0.0003605823743997,-0.0003879590907577,-0.0002182178812139,-0.0002606322967766,-0.0001988530517817,-0.000147897268493,-9.896545596564804e-05,-3.1270648540682465e-05,-1.9914453849541885e-06,-1.5887313193004656e-06,-1.4951924685647671e-06,-1.6805256371544137e-06,-2.24039672324732e-06,-2.5213797632864652e-05,-8.169461006840825e-05,-0.0001262263126546,-0.0001708889731847,-0.0002135075501424,0.0062109183483697,0.0003335832143989,8.7961077859593e-05,-0.0009290137110577,0.0037384084813554,-0.0023171347545444,0.0008975580458016,0.0017161439139889,-0.0104423285397953,-0.1399720575953077,-0.1125602363849324,-0.1770009021785419,-0.2979857939806248,-0.4904212649474093,-1.1087457120621829,-2.47344975274386,-2.541087105301103
-0.0885,-2.408238420371521,-2.3697203061315832,-0.9362907062160288,-0.6538126669026754,-0.5213568039032883,-0.3205524927744035,-0.2322109870213674,-0.1483396966146758,-0.0911205719962544,-0.0318610027255685,-0.0212041945860599,-0.0076849323513618,0.0091284964760792,-0.0004675291733731,-0.0003672185976419,-0.0003950756905883,-0.0002208642510712,-0.0002579449545889,-0.0001968781917406,-0.0001488291888349,-9.8237499659046e-05,-3.115321126588595e-05,-1.9598651438065917e-06,-1.5627628359080107e-06,-1.470074848685738e-06,-1.6515040403292811e-06,-2.200488578847617e-06,-2.515793899190759e-05,-8.14052637828161e-05,-0.000126285623696,-0.000170007246631,-0.0002120558896031,0.000727835791534,2.927354622635062e-06,-9.218167180406998e-05,0.0002628495073375,0.0016069774940353,-0.0035983313537092,0.0030196134495218,-0.0099734509897294,0.0004136338437667,-0.0768428564295667,-0.1154707369624721,-0.1909180896705047,-0.2881545707645596,-0.3955653491857552,-0.8764444310784103,-2.362898646976522,-2.4992777512527
-0.087,-2.3809589282995103,-2.2520700480475297,-0.8112228867893317,-0.5748932375419408,-0.4806529383728579,-0.3081824053246937,-0.2511323620765606,-0.1416630547580871,-0.1356238717160924,-0.0575739207167188,-0.0094022973034367,-0.010024070060763,-0.0019145718419893,-0.0004541359578872,-0.0003681451515015,-0.0003981717950232,-0.0002235522485325,-0.0002555195486161,-0.0001946616459653,-0.0001508673544762,-9.752706991870296e-05,-3.0984829844902986e-05,-1.928240285172765e-06,-1.5367810368953533e-06,-1.44496720241189e-06,-1.6225214325300929e-06,-2.1606997097594053e-06,-2.5147760729205017e-05,-8.108797501539762e-05,-0.0001261816327561,-0.0001691841172598,-0.0002106254017405,0.0001660685879855,-0.0001157936859028,-0.0001615166424636,0.0039953330028361,0.0016558602554763,-0.003569387388823,-0.0014877324245847,-0.0080426141668292,-0.0080572445845598,-0.0616727928481917,-0.1027027282474214,-0.1752379172346067,-0.2370754137381552,-0.3951856291157951,-0.800567662570837,-2.297507787228764,-2.4203743866619623
-0.0854999999999999,-2.283905399771223,-1.91986036273603,-0.7748245637148982,-0.5577092825685763,-0.3991477888113844,-0.2593050530049237,-0.153601963551159,-0.108681934684809,-0.0820738484539275,-0.0434217307531929,0.0093530167824631,0.0055008738451004,-0.003718874928491,-0.0004419150485304,-0.000368966898188,-0.0003994134111692,-0.0002251870496624,-0.0002533811803955,-0.0001925517950545,-0.0001543763347993,-9.67628836623654e-05,-3.087097456979914e-05,-1.896563242755664e-06,-1.5107855255470172e-06,-1.419869516294514e-06,-1.5935777115637288e-06,-2.120981973878588e-06,-2.509495490726843e-05,-8.07536532634097e-05,-0.0001263252847616,-0.0001686646795517,-0.0002092153497871,2.2125892734880622e-06,-0.0001764046847704,-0.0001954658676251,0.0006026722980475,0.0028242387160278,0.0025949587724148,-0.0042340120490173,0.0058612488694794,-0.0039935748578375,-0.0294077256664018,-0.1239331386731001,-0.1667883245202134,-0.2492753528944056,-0.3003903324586374,-0.6349377360061378,-2.295045678351351,-2.3892593649013234
-0.0839999999999999,-2.249714729013101,-1.0074931146967667,-0.7016796559074853,-0.5602791743416321,-0.407284843186994,-0.2045850246934499,-0.1292834571274941,-0.0346486309523835,-0.0431874318657615,-0.0295282208631646,-0.0110225637140761,-0.0074695947043236,-0.0013249789549155,-0.0004319023632881,-0.0003951749559938,-0.0003982354555152,-0.0002270571942545,-0.0002513933788462,-0.000190558934091,-0.0001605147632409,-9.602138018080072e-05,-3.0754380509733725e-05,-1.8648402670487692e-06,-1.4847759543162022e-06,-1.3947814600574515e-06,-1.564672443812823e-06,-2.0813819303898062e-06,-2.508788667989784e-05,-8.041691083336196e-05,-0.0001264693080932,-0.0001678831440011,-0.0002078259831468,-7.412240304605571e-05,-0.0002083742638849,-0.0002135934148205,-0.0001869437482311,-0.0003035390324171,-0.0001554650982177,0.004788841025297,0.0015208158292276,0.0054675634238258,-0.0111722247570426,-0.0381988283518254,-0.1217224882717358,-0.1635517440901155,-0.2967114255654292,-0.4812657907385514,-1.116935702135126,-2.285009361423874
